phase,x_m,y_m,reachable,detection_probability,geometry_score,passes_coarse_screen,proxy_score,expected_log_diameter_gain,selected,in_excellent_region
fine,-410.000000,410.000000,True,1.000000000,0.877391305,True,0.877391305,5.871572731,False,True
fine,350.000000,-480.000000,True,0.995332126,0.881314310,True,0.877200446,5.718553291,False,True
fine,-10.000000,-640.000000,True,1.000000000,0.875491723,True,0.875491723,5.825439624,False,True
fine,-50.000000,-760.000000,True,1.000000000,0.875077540,True,0.875077540,5.737144995,False,True
fine,70.000000,-520.000000,True,1.000000000,0.874880894,True,0.874880894,5.876367153,False,True
fine,30.000000,-560.000000,True,1.000000000,0.873710740,True,0.873710740,5.863001109,False,True
fine,-330.000000,490.000000,True,1.000000000,0.873625871,True,0.873625871,5.808471827,False,True
fine,-450.000000,370.000000,True,1.000000000,0.872733686,True,0.872733686,5.878544318,False,True
fine,110.000000,-480.000000,True,1.000000000,0.872041855,True,0.872041855,5.874246832,False,True
fine,-50.000000,-720.000000,True,1.000000000,0.871299289,True,0.871299289,5.762079033,False,True
fine,-290.000000,610.000000,True,0.993638438,0.876339524,True,0.870764636,5.690829482,False,True
fine,-290.000000,570.000000,True,0.999045856,0.871000852,True,0.870169792,5.739722371,False,True
fine,230.000000,-440.000000,True,1.000000000,0.870066339,True,0.870066339,5.811012839,False,True
fine,390.000000,-480.000000,True,0.989535479,0.879261827,True,0.870060773,5.654401613,False,True
fine,270.000000,-440.000000,True,1.000000000,0.869965072,True,0.869965072,5.785359501,False,True
fine,-290.000000,650.000000,True,0.986875511,0.881074195,True,0.869510546,5.632807928,False,True
fine,-10.000000,-600.000000,True,1.000000000,0.868945833,True,0.868945833,5.838576679,False,True
fine,190.000000,-440.000000,True,1.000000000,0.868432114,True,0.868432114,5.834651477,False,True
fine,310.000000,-440.000000,True,1.000000000,0.868352343,True,0.868352343,5.756429832,False,True
fine,-370.000000,410.000000,True,1.000000000,0.868302198,True,0.868302198,5.854809989,False,True
fine,-570.000000,330.000000,True,1.000000000,0.867234034,True,0.867234034,5.841622831,False,True
fine,-610.000000,330.000000,True,1.000000000,0.866917235,True,0.866917235,5.821909940,False,True
fine,-50.000000,-680.000000,True,1.000000000,0.866669855,True,0.866669855,5.784339739,False,True
fine,-330.000000,450.000000,True,1.000000000,0.866138073,True,0.866138073,5.821365016,False,True
fine,-530.000000,330.000000,True,1.000000000,0.866133450,True,0.866133450,5.856688583,False,True
fine,-410.000000,370.000000,True,1.000000000,0.865961237,True,0.865961237,5.873596691,False,True
fine,-290.000000,530.000000,True,1.000000000,0.865902247,True,0.865902247,5.763351624,False,True
fine,-90.000000,-840.000000,True,1.000000000,0.865588791,True,0.865588791,5.653731750,False,True
fine,-650.000000,330.000000,True,1.000000000,0.865373089,True,0.865373089,5.795519591,False,True
fine,150.000000,-440.000000,True,1.000000000,0.864834674,True,0.864834674,5.851640705,False,True
fine,-290.000000,690.000000,True,0.975820820,0.885951353,True,0.864529776,5.549935800,False,False
fine,30.000000,-520.000000,True,1.000000000,0.864422938,True,0.864422938,5.868866706,False,True
fine,70.000000,-480.000000,True,1.000000000,0.863904667,True,0.863904667,5.874891875,False,True
fine,-490.000000,330.000000,True,1.000000000,0.863407075,True,0.863407075,5.868626550,False,True
fine,350.000000,-440.000000,True,0.995898575,0.866568688,True,0.863014522,5.701731048,False,True
fine,-90.000000,-800.000000,True,1.000000000,0.862842427,True,0.862842427,5.681614173,False,True
fine,-690.000000,330.000000,True,1.000000000,0.862774252,True,0.862774252,5.764423686,False,True
fine,-50.000000,-640.000000,True,1.000000000,0.861027031,True,0.861027031,5.802147439,False,True
fine,-10.000000,-560.000000,True,1.000000000,0.861025855,True,0.861025855,5.847295278,False,True
fine,-290.000000,490.000000,True,1.000000000,0.859848287,True,0.859848287,5.778074756,False,True
fine,-90.000000,-760.000000,True,1.000000000,0.859481053,True,0.859481053,5.706904860,False,True
fine,110.000000,-440.000000,True,1.000000000,0.859044801,True,0.859044801,5.863556337,False,True
fine,-450.000000,330.000000,True,1.000000000,0.858828052,True,0.858828052,5.872039037,False,True
fine,-370.000000,370.000000,True,1.000000000,0.856943717,True,0.856943717,5.858351229,False,True
fine,-330.000000,410.000000,True,1.000000000,0.856867002,True,0.856867002,5.830976914,False,True
fine,390.000000,-440.000000,True,0.990080850,0.864168455,True,0.855596638,5.635711572,False,True
fine,-90.000000,-720.000000,True,1.000000000,0.855381836,True,0.855381836,5.730554742,False,True
fine,230.000000,-400.000000,True,1.000000000,0.854411476,True,0.854411476,5.788649635,False,True
fine,-50.000000,-600.000000,True,1.000000000,0.854179120,True,0.854179120,5.816747943,False,True
fine,270.000000,-400.000000,True,1.000000000,0.854022491,True,0.854022491,5.762624331,False,True
fine,-250.000000,610.000000,True,0.991390707,0.861393140,True,0.853977155,5.642574082,False,True
fine,30.000000,-480.000000,True,1.000000000,0.853289032,True,0.853289032,5.867551442,False,True
fine,-250.000000,570.000000,True,0.996716613,0.855863054,True,0.853052924,5.690605793,False,True
fine,190.000000,-400.000000,True,1.000000000,0.852985438,True,0.852985438,5.812112461,False,True
fine,-290.000000,450.000000,True,1.000000000,0.852289223,True,0.852289223,5.789151803,False,True
fine,-410.000000,330.000000,True,1.000000000,0.852152531,True,0.852152531,5.869196935,False,True
fine,310.000000,-400.000000,True,1.000000000,0.852065321,True,0.852065321,5.730934134,False,True
fine,-250.000000,650.000000,True,0.982893962,0.866738996,True,0.851912526,5.575676216,False,False
fine,-10.000000,-520.000000,True,1.000000000,0.851480675,True,0.851480675,5.851854026,False,True
fine,70.000000,-440.000000,True,1.000000000,0.850833868,True,0.850833868,5.866473133,False,True
fine,-90.000000,-680.000000,True,1.000000000,0.850398583,True,0.850398583,5.752425852,False,True
fine,-570.000000,290.000000,True,1.000000000,0.850272129,True,0.850272129,5.827363095,False,True
fine,-250.000000,530.000000,True,1.000000000,0.849883035,True,0.849883035,5.724849217,False,True
fine,-610.000000,290.000000,True,1.000000000,0.849767353,True,0.849767353,5.804383118,False,True
fine,150.000000,-400.000000,True,1.000000000,0.849493845,True,0.849493845,5.831979732,False,True
fine,-530.000000,290.000000,True,1.000000000,0.849338068,True,0.849338068,5.842105346,False,True
fine,-650.000000,290.000000,True,1.000000000,0.848024532,True,0.848024532,5.777199677,False,True
fine,-250.000000,690.000000,True,0.971976538,0.871866601,True,0.847433881,5.494153030,False,False
fine,-490.000000,290.000000,True,1.000000000,0.846741848,True,0.846741848,5.853203578,False,True
fine,350.000000,-400.000000,True,0.996239473,0.849866263,True,0.846670318,5.677303558,False,True
fine,-50.000000,-560.000000,True,1.000000000,0.845899071,True,0.845899071,5.826703803,False,True
fine,-330.000000,370.000000,True,1.000000000,0.845454204,True,0.845454204,5.834130981,False,True
fine,-690.000000,290.000000,True,1.000000000,0.845224102,True,0.845224102,5.743313642,False,True
fine,-90.000000,-640.000000,True,1.000000000,0.844357605,True,0.844357605,5.772092233,False,True
fine,110.000000,-400.000000,True,1.000000000,0.843683924,True,0.843683924,5.843609868,False,True
fine,-250.000000,490.000000,True,1.000000000,0.843653622,True,0.843653622,5.739561484,False,True
fine,-370.000000,330.000000,True,1.000000000,0.843123588,True,0.843123588,5.855585908,False,True
fine,-290.000000,410.000000,True,1.000000000,0.842895698,True,0.842895698,5.796693995,False,True
fine,-450.000000,290.000000,True,1.000000000,0.842236211,True,0.842236211,5.859319109,False,True
fine,-10.000000,-480.000000,True,1.000000000,0.840011279,True,0.840011279,5.851424787,False,True
fine,30.000000,-440.000000,True,1.000000000,0.839976990,True,0.839976990,5.859001870,False,True
fine,390.000000,-400.000000,True,0.990408990,0.847151713,True,0.839026672,5.609344935,False,True
fine,-90.000000,-600.000000,True,1.000000000,0.837052655,True,0.837052655,5.786661175,False,True
fine,230.000000,-360.000000,True,1.000000000,0.836324822,True,0.836324822,5.759303688,False,True
fine,-50.000000,-520.000000,True,1.000000000,0.835916790,True,0.835916790,5.829598364,False,True
fine,-250.000000,450.000000,True,1.000000000,0.835884311,True,0.835884311,5.750688613,False,True
fine,270.000000,-360.000000,True,1.000000000,0.835727748,True,0.835727748,5.731041923,False,True
fine,-410.000000,290.000000,True,1.000000000,0.835549866,True,0.835549866,5.855448839,False,True
fine,70.000000,-400.000000,True,1.000000000,0.835300705,True,0.835300705,5.848913803,False,True
fine,-210.000000,610.000000,True,0.988958100,0.844416292,True,0.835092332,5.585649785,False,True
fine,190.000000,-360.000000,True,1.000000000,0.835012303,True,0.835012303,5.782273712,False,True
fine,-210.000000,570.000000,True,0.994198561,0.838581878,True,0.833716897,5.632427548,False,True
fine,310.000000,-360.000000,True,1.000000000,0.833493766,True,0.833493766,5.698785218,False,True
fine,-210.000000,650.000000,True,0.978527607,0.850575247,True,0.832311361,5.509874988,False,False
fine,150.000000,-360.000000,True,1.000000000,0.831515591,True,0.831515591,5.802247225,False,True
fine,-330.000000,330.000000,True,1.000000000,0.831478985,True,0.831478985,5.830319289,False,True
fine,-290.000000,370.000000,True,1.000000000,0.831275344,True,0.831275344,5.799727009,False,True
fine,-210.000000,530.000000,True,0.999394079,0.831664160,True,0.831160237,5.676000373,False,True
fine,-570.000000,250.000000,True,1.000000000,0.830605436,True,0.830605436,5.803771576,False,True
fine,-610.000000,250.000000,True,1.000000000,0.830042594,True,0.830042594,5.780523227,False,True
fine,-530.000000,250.000000,True,1.000000000,0.829702717,True,0.829702717,5.820762076,False,True
fine,-210.000000,690.000000,True,0.967756992,0.856045229,True,0.828443756,5.431445563,False,False
fine,-90.000000,-560.000000,True,1.000000000,0.828238436,True,0.828238436,5.795619340,False,True
fine,-650.000000,250.000000,True,1.000000000,0.828225182,True,0.828225182,5.750169451,False,True
fine,350.000000,-360.000000,True,0.996353279,0.830993287,True,0.827962886,5.643817277,False,True
fine,-490.000000,250.000000,True,1.000000000,0.827096311,True,0.827096311,5.830513680,False,True
fine,-370.000000,290.000000,True,1.000000000,0.826389754,True,0.826389754,5.843686167,False,True
fine,-10.000000,-440.000000,True,1.000000000,0.826259059,True,0.826259059,5.844300885,False,True
fine,-250.000000,410.000000,True,1.000000000,0.826215288,True,0.826215288,5.755907327,False,True
fine,110.000000,-360.000000,True,1.000000000,0.825558934,True,0.825558934,5.815442445,False,True
fine,-690.000000,250.000000,True,1.000000000,0.825340683,True,0.825340683,5.716169741,False,True
fine,-210.000000,490.000000,True,1.000000000,0.824918827,True,0.824918827,5.692565729,False,True
fine,30.000000,-400.000000,True,1.000000000,0.824087483,True,0.824087483,5.843285256,False,True
fine,-50.000000,-480.000000,True,1.000000000,0.823908881,True,0.823908881,5.826771229,False,True
fine,-450.000000,250.000000,True,1.000000000,0.822517945,True,0.822517945,5.836244935,False,True
fine,390.000000,-360.000000,True,0.990518525,0.828011058,True,0.820160292,5.574116882,False,False
fine,-90.000000,-520.000000,True,1.000000000,0.817621886,True,0.817621886,5.799948306,False,True
fine,-290.000000,330.000000,True,1.000000000,0.816964212,True,0.816964212,5.796596560,False,True
fine,70.000000,-360.000000,True,1.000000000,0.816862034,True,0.816862034,5.820911544,False,True
fine,-210.000000,450.000000,True,1.000000000,0.816786710,True,0.816786710,5.701542507,False,True
fine,-410.000000,250.000000,True,1.000000000,0.815666927,True,0.815666927,5.833298130,False,True
fine,-330.000000,290.000000,True,1.000000000,0.814447935,True,0.814447935,5.819534020,False,True
fine,-250.000000,370.000000,True,1.000000000,0.814211286,True,0.814211286,5.755919228,False,True
fine,-10.000000,-400.000000,True,1.000000000,0.809790266,True,0.809790266,5.826340591,False,True
fine,-50.000000,-440.000000,True,1.000000000,0.809485030,True,0.809485030,5.817313435,False,True
fine,-570.000000,210.000000,True,1.000000000,0.807888251,True,0.807888251,5.771191634,False,True
fine,-610.000000,210.000000,True,1.000000000,0.807442249,True,0.807442249,5.746897633,False,True
fine,-530.000000,210.000000,True,1.000000000,0.806831653,True,0.806831653,5.790080679,False,True
fine,-210.000000,410.000000,True,1.000000000,0.806676144,True,0.806676144,5.706409076,False,True
fine,-370.000000,250.000000,True,1.000000000,0.806208972,True,0.806208972,5.821367602,False,True
fine,-650.000000,210.000000,True,1.000000000,0.805714324,True,0.805714324,5.715357315,False,True
fine,30.000000,-360.000000,True,1.000000000,0.805134547,True,0.805134547,5.816089728,False,True
fine,-90.000000,-480.000000,True,1.000000000,0.804850136,True,0.804850136,5.795866489,False,True
fine,-490.000000,210.000000,True,1.000000000,0.804019474,True,0.804019474,5.799037072,False,True
fine,-690.000000,210.000000,True,1.000000000,0.802898220,True,0.802898220,5.682093467,True,True
fine,-290.000000,290.000000,True,1.000000000,0.799416815,True,0.799416815,5.782837253,False,True
fine,-250.000000,330.000000,True,1.000000000,0.799350913,True,0.799350913,5.749551760,False,True
fine,-450.000000,210.000000,True,1.000000000,0.799161993,True,0.799161993,5.802427903,False,True
fine,-210.000000,370.000000,True,1.000000000,0.794098728,True,0.794098728,5.704278155,False,True
fine,-330.000000,250.000000,True,1.000000000,0.793778561,True,0.793778561,5.797183377,False,True
fine,-50.000000,-400.000000,True,1.000000000,0.792170188,True,0.792170188,5.799700454,False,True
fine,-410.000000,210.000000,True,1.000000000,0.791928616,True,0.791928616,5.800395712,False,True
fine,-10.000000,-360.000000,True,1.000000000,0.790074685,True,0.790074685,5.798508494,False,True
fine,-90.000000,-440.000000,True,1.000000000,0.789493856,True,0.789493856,5.782570989,False,True
fine,-370.000000,210.000000,True,1.000000000,0.781942036,True,0.781942036,5.785659194,False,True
fine,-250.000000,290.000000,True,1.000000000,0.781016172,True,0.781016172,5.734900230,False,True
fine,-210.000000,330.000000,True,1.000000000,0.778457228,True,0.778457228,5.693426888,False,True
fine,-290.000000,250.000000,True,1.000000000,0.777991835,True,0.777991835,5.758712454,False,True
fine,-50.000000,-360.000000,True,1.000000000,0.771381565,True,0.771381565,5.769920804,False,True
fine,-90.000000,-400.000000,True,1.000000000,0.771024946,True,0.771024946,5.760127666,False,True
fine,-330.000000,210.000000,True,1.000000000,0.768770295,True,0.768770295,5.761601489,False,True
fine,-210.000000,290.000000,True,1.000000000,0.759030174,True,0.759030174,5.673211428,False,True
fine,-250.000000,250.000000,True,1.000000000,0.758481251,True,0.758481251,5.708006110,False,True
fine,-290.000000,210.000000,True,1.000000000,0.751925577,True,0.751925577,5.721393001,False,True
fine,-90.000000,-360.000000,True,1.000000000,0.748788467,True,0.748788467,5.726156914,False,True
fine,-210.000000,250.000000,True,1.000000000,0.734958738,True,0.734958738,5.640572377,False,True
fine,-250.000000,210.000000,True,1.000000000,0.730895248,True,0.730895248,5.663737456,False,True
fine,-210.000000,210.000000,True,1.000000000,0.705236951,True,0.705236951,5.591220173,False,True
